Id,RobotId,RobotColor,command,Date,Speed,EnvironmentId,SimulationType
17100,561,b,slapping,"2019-05-30 17:57:54",4,2,3
17101,655,s,slapping,"2019-05-30 17:57:54",4,2,3
17102,673,o,moping,"2019-05-30 17:58:02",4,2,3
17103,617,g,moping,"2019-05-30 17:58:02",4,2,3
17104,675,p,sprinting,"2019-05-30 17:58:10",4,2,3
17105,309,r,sprinting,"2019-05-30 17:58:10",4,2,3
17106,656,c,running,"2019-05-30 17:58:17",4,4,3
17107,664,w,running,"2019-05-30 17:58:17",4,4,3
17111,673,o,"holding still","2019-05-30 17:58:40",4,2,3
17112,655,s,"holding still","2019-05-30 17:58:40",4,2,3
17113,656,c,flailing,"2019-05-30 17:58:48",4,2,3
17114,675,p,flailing,"2019-05-30 17:58:48",4,2,3
17115,674,j,"being mobile","2019-05-30 17:58:56",4,3,3
17116,670,y,"being mobile","2019-05-30 17:58:56",4,3,3
17117,561,b,playing,"2019-05-30 17:59:03",4,1,3
17118,664,w,playing,"2019-05-30 17:59:03",4,1,3
17126,676,g,kicking,"2019-05-30 17:59:42",4,3,3
17127,561,b,kicking,"2019-05-30 17:59:42",4,3,3
17128,656,c,rolling,"2019-05-30 17:59:49",4,2,3
17129,655,s,rolling,"2019-05-30 17:59:49",4,2,3
17130,677,p,walking,"2019-05-30 17:59:57",4,3,3
17131,670,y,walking,"2019-05-30 17:59:57",4,3,3
17135,309,r,"being mobile","2019-05-30 18:00:20",4,3,3
17136,664,w,"being mobile","2019-05-30 18:00:20",4,3,3
17137,655,s,nodding,"2019-05-30 18:00:28",4,4,3
17138,678,j,nodding,"2019-05-30 18:00:28",4,4,3
17147,309,r,"leaving screen","2019-05-30 18:01:06",4,2,3
17148,673,o,"leaving screen","2019-05-30 18:01:06",4,2,3
17149,680,y,"play ball","2019-05-30 18:01:14",4,1,3
17150,679,g,"play ball","2019-05-30 18:01:14",4,1,3
17151,656,c,slithering,"2019-05-30 18:01:21",4,1,3
17152,664,w,slithering,"2019-05-30 18:01:21",4,1,3
17153,561,b,scratching,"2019-05-30 18:01:29",4,3,3
17154,681,j,scratching,"2019-05-30 18:01:29",4,3,3
17158,309,r,forking,"2019-05-30 18:01:52",4,3,3
17159,656,c,forking,"2019-05-30 18:01:52",4,3,3
17163,655,s,"dodging the ball","2019-05-30 18:02:15",4,4,3
17164,309,r,"dodging the ball","2019-05-30 18:02:15",4,4,3
17165,682,g,stretching,"2019-05-30 18:02:23",4,4,3
17166,680,y,stretching,"2019-05-30 18:02:23",4,4,3
17167,664,w,play,"2019-05-30 18:02:30",4,5,3
17168,561,b,play,"2019-05-30 18:02:30",4,5,3
17169,683,j,run,"2019-05-30 18:02:38",4,3,3
17170,656,c,run,"2019-05-30 18:02:38",4,3,3
17177,677,p,walk,"2019-05-30 18:03:16",4,3,3
17178,664,w,walk,"2019-05-30 18:03:16",4,3,3
17179,684,g,catching,"2019-05-30 18:03:24",4,3,3
17180,680,y,catching,"2019-05-30 18:03:24",4,3,3
17181,309,r,flailing,"2019-05-30 18:03:31",4,4,3
17182,561,b,flailing,"2019-05-30 18:03:31",4,4,3
17183,655,s,thinking,"2019-05-30 18:03:39",4,4,3
17184,664,w,thinking,"2019-05-30 18:03:39",4,4,3
17189,677,p,climbing,"2019-05-30 18:04:02",4,2,3
17190,656,c,climbing,"2019-05-30 18:04:02",4,2,3
17191,309,r,blinking,"2019-05-30 18:04:10",4,5,3
17192,655,s,blinking,"2019-05-30 18:04:10",4,5,3
17193,673,o,sitting,"2019-05-30 18:04:17",4,4,3
17194,686,g,sitting,"2019-05-30 18:04:17",4,4,3
17195,561,b,scratching,"2019-05-30 18:04:25",4,2,3
17196,685,j,scratching,"2019-05-30 18:04:25",4,2,3
17197,680,y,Twisting,"2019-05-30 18:04:33",4,1,3
17198,664,w,Twisting,"2019-05-30 18:04:33",4,1,3
17205,655,s,ambulating,"2019-05-30 18:05:11",4,5,3
17206,309,r,ambulating,"2019-05-30 18:05:11",4,5,3
17207,687,g,blinking,"2019-05-30 18:05:19",4,4,3
17208,656,c,blinking,"2019-05-30 18:05:19",4,4,3
17209,664,w,thinking,"2019-05-30 18:05:26",4,2,3
17210,677,p,thinking,"2019-05-30 18:05:26",4,2,3
17211,655,s,swim,"2019-05-30 18:05:34",4,4,3
17212,309,r,swim,"2019-05-30 18:05:34",4,4,3
17216,664,w,gnawing,"2019-05-30 18:05:57",4,1,3
17217,677,p,gnawing,"2019-05-30 18:05:57",4,1,3
17218,688,j,"looking around","2019-05-30 18:06:05",4,1,3
17219,561,b,"looking around","2019-05-30 18:06:05",4,1,3
17220,689,g,run,"2019-05-30 18:06:12",4,1,3
17221,309,r,run,"2019-05-30 18:06:12",4,1,3
17229,673,o,batting,"2019-05-30 18:06:51",4,1,3
17230,655,s,batting,"2019-05-30 18:06:51",4,1,3
17231,309,r,pinching,"2019-05-30 18:06:58",4,1,3
17232,561,b,pinching,"2019-05-30 18:06:58",4,1,3
17233,691,j,ambulating,"2019-05-30 18:07:06",4,1,3
17234,656,c,ambulating,"2019-05-30 18:07:06",4,1,3
17235,690,p,clapping,"2019-05-30 18:07:13",4,5,3
17236,655,s,clapping,"2019-05-30 18:07:13",4,5,3
17237,673,o,"being mobile","2019-05-30 18:07:21",4,1,3
17238,689,g,"being mobile","2019-05-30 18:07:21",4,1,3
17246,664,w,blinking,"2019-05-30 18:07:59",4,3,3
17247,692,j,blinking,"2019-05-30 18:07:59",4,3,3
17255,656,c,"launch ball","2019-05-30 18:08:38",4,3,3
17256,693,g,"launch ball","2019-05-30 18:08:38",4,3,3
17257,680,y,stroking,"2019-05-30 18:08:45",4,1,3
17258,655,s,stroking,"2019-05-30 18:08:45",4,1,3
17259,695,j,diving,"2019-05-30 18:08:53",4,5,3
17260,664,w,diving,"2019-05-30 18:08:53",4,5,3
17268,309,r,"having more moving legs","2019-05-30 18:09:31",4,4,3
17269,664,w,"having more moving legs","2019-05-30 18:09:31",4,4,3
17270,561,b,twitching,"2019-05-30 18:09:39",4,4,3
17271,694,p,twitching,"2019-05-30 18:09:39",4,4,3
17272,655,s,rocking,"2019-05-30 18:09:47",4,5,3
17273,656,c,rocking,"2019-05-30 18:09:47",4,5,3
17274,697,j,turning,"2019-05-30 18:09:55",4,3,3
17275,696,g,turning,"2019-05-30 18:09:55",4,3,3
17282,656,c,sitting,"2019-05-30 18:10:33",4,3,3
17283,664,w,sitting,"2019-05-30 18:10:33",4,3,3
17284,680,y,moping,"2019-05-30 18:10:41",4,1,3
17285,698,p,moping,"2019-05-30 18:10:41",4,1,3
17286,655,s,walking,"2019-05-30 18:10:48",4,3,3
17287,673,o,walking,"2019-05-30 18:10:48",4,3,3
17288,664,w,pivoting,"2019-05-30 18:10:56",4,3,3
17289,561,b,pivoting,"2019-05-30 18:10:56",4,3,3
17293,309,r,"beeing cute","2019-05-30 18:11:19",4,2,3
17294,673,o,"beeing cute","2019-05-30 18:11:19",4,2,3
17295,680,y,moving,"2019-05-30 18:11:27",4,2,3
17296,561,b,moving,"2019-05-30 18:11:27",4,2,3
17297,696,g,stretching,"2019-05-30 18:11:34",4,5,3
17298,664,w,stretching,"2019-05-30 18:11:34",4,5,3
17299,309,r,stretching,"2019-05-30 18:11:42",4,1,3
17300,656,c,stretching,"2019-05-30 18:11:42",4,1,3
17301,673,o,slithering,"2019-05-30 18:11:49",4,1,3
17302,680,y,slithering,"2019-05-30 18:11:49",4,1,3
17303,561,b,scratching,"2019-05-30 18:11:57",4,5,3
17304,655,s,scratching,"2019-05-30 18:11:57",4,5,3
17305,700,p,"standing still","2019-05-30 18:12:05",4,4,3
17306,309,r,"standing still","2019-05-30 18:12:05",4,4,3
17315,655,s,pivoting,"2019-05-30 18:12:43",4,3,3
17316,696,g,pivoting,"2019-05-30 18:12:43",4,3,3
17317,700,p,sleeping,"2019-05-30 18:12:51",4,3,3
17318,701,y,sleeping,"2019-05-30 18:12:51",4,3,3
17319,656,c,walking,"2019-05-30 18:12:58",4,1,3
17320,664,w,walking,"2019-05-30 18:12:58",4,1,3
17321,699,j,"do yoga","2019-05-30 18:13:06",4,5,3
17322,655,s,"do yoga","2019-05-30 18:13:06",4,5,3
17323,701,y,"trip over","2019-05-30 18:13:13",4,3,3
17324,673,o,"trip over","2019-05-30 18:13:13",4,3,3
17325,702,r,blocking,"2019-05-30 18:13:21",4,2,3
17326,664,w,blocking,"2019-05-30 18:13:21",4,2,3
17327,656,c,flip,"2019-05-30 18:13:29",4,2,3
17328,696,g,flip,"2019-05-30 18:13:29",4,2,3
17335,656,c,touching,"2019-05-30 18:14:07",4,5,3
17336,655,s,touching,"2019-05-30 18:14:07",4,5,3
17337,701,y,run,"2019-05-30 18:14:14",4,3,3
17338,561,b,run,"2019-05-30 18:14:14",4,3,3
17339,703,p,forking,"2019-05-30 18:14:22",4,1,3
17340,704,j,forking,"2019-05-30 18:14:22",4,1,3
17341,673,o,swim,"2019-05-30 18:14:30",4,2,3
17342,702,r,swim,"2019-05-30 18:14:30",4,2,3
17343,664,w,"walking forward","2019-05-30 18:14:37",4,3,3
17344,655,s,"walking forward","2019-05-30 18:14:37",4,3,3
17373,673,o,moving,"2019-05-30 18:16:39",4,5,3
17374,561,b,moving,"2019-05-30 18:16:39",4,5,3
17375,655,s,stare,"2019-05-30 18:16:47",4,3,3
17376,656,c,stare,"2019-05-30 18:16:47",4,3,3
17377,706,r,stare,"2019-05-30 18:16:54",4,3,3
17378,705,p,stare,"2019-05-30 18:16:54",4,3,3
17379,704,j,"beeing cute","2019-05-30 18:17:02",4,4,3
17380,696,g,"beeing cute","2019-05-30 18:17:02",4,4,3
17381,673,o,"moving from screen","2019-05-30 18:17:10",4,1,3
17382,701,y,"moving from screen","2019-05-30 18:17:10",4,1,3
17386,656,c,ambulating,"2019-05-30 18:17:33",4,1,3
17387,673,o,ambulating,"2019-05-30 18:17:33",4,1,3
17388,561,b,"being mobile","2019-05-30 18:17:41",4,4,3
17389,655,s,"being mobile","2019-05-30 18:17:41",4,4,3
17390,707,p,"leaving screen","2019-05-30 18:17:48",4,6,3
17391,706,r,"leaving screen","2019-05-30 18:17:48",4,6,3
17392,704,j,looking,"2019-05-30 18:17:56",4,4,3
17393,701,y,looking,"2019-05-30 18:17:56",4,4,3
17394,696,g,flying,"2019-05-30 18:18:04",4,3,3
17395,656,c,flying,"2019-05-30 18:18:04",4,3,3
17403,655,s,sitting,"2019-05-30 18:18:42",4,5,3
17404,708,p,sitting,"2019-05-30 18:18:42",4,5,3
17405,656,c,scratching,"2019-05-30 18:18:49",4,2,3
17406,701,y,scratching,"2019-05-30 18:18:49",4,2,3
17407,696,g,rocking,"2019-05-30 18:18:57",4,4,3
17408,673,o,rocking,"2019-05-30 18:18:57",4,4,3
17412,701,y,thinking,"2019-05-30 18:19:20",4,6,3
17413,696,g,thinking,"2019-05-30 18:19:20",4,6,3
17414,656,c,jumping,"2019-05-30 18:19:27",4,2,3
17415,673,o,jumping,"2019-05-30 18:19:27",4,2,3
17416,655,s,clapping,"2019-05-30 18:19:35",4,4,3
17417,706,r,clapping,"2019-05-30 18:19:35",4,4,3
17418,561,b,fighting,"2019-05-30 18:19:42",4,1,3
17419,701,y,fighting,"2019-05-30 18:19:42",4,1,3
17420,664,w,running,"2019-05-30 18:19:50",4,3,3
17421,710,p,running,"2019-05-30 18:19:50",4,3,3
17422,656,c,running,"2019-05-30 18:19:58",4,2,3
17423,655,s,running,"2019-05-30 18:19:58",4,2,3
17424,696,g,kicking,"2019-05-30 18:20:06",4,5,3
17425,709,j,kicking,"2019-05-30 18:20:06",4,5,3
17426,664,w,walking,"2019-05-30 18:20:13",4,1,3
17427,706,r,walking,"2019-05-30 18:20:13",4,1,3
17432,710,p,kicking,"2019-05-30 18:20:36",4,5,3
17433,656,c,kicking,"2019-05-30 18:20:36",4,5,3
17438,709,j,sliding,"2019-05-30 18:20:59",4,1,3
17439,656,c,sliding,"2019-05-30 18:20:59",4,1,3
17440,655,s,forking,"2019-05-30 18:21:06",4,2,3
17441,664,w,forking,"2019-05-30 18:21:06",4,2,3
17829,696,g,sliding,"2019-05-30 18:45:56",4,2,3
17830,706,r,sliding,"2019-05-30 18:45:56",4,2,3
17839,561,b,walking,"2019-05-30 18:46:34",4,1,3
17840,711,p,walking,"2019-05-30 18:46:34",4,1,3
17859,656,c,waiting,"2019-05-30 18:47:51",4,1,3
17860,712,r,waiting,"2019-05-30 18:47:51",4,1,3
17869,701,y,flailing,"2019-05-30 18:48:29",4,1,3
17870,561,b,flailing,"2019-05-30 18:48:29",4,1,3
17873,712,r,"having more moving legs","2019-05-30 18:48:44",4,2,3
17874,673,o,"having more moving legs","2019-05-30 18:48:44",4,2,3
17877,701,y,running,"2019-05-30 18:49:00",4,1,3
17878,696,g,running,"2019-05-30 18:49:00",4,1,3
17879,713,p,jump,"2019-05-30 18:49:08",4,1,3
17880,673,o,jump,"2019-05-30 18:49:08",4,1,3
17881,655,s,stretching,"2019-05-30 18:49:15",4,1,3
17882,561,b,stretching,"2019-05-30 18:49:15",4,1,3
17885,696,g,looking,"2019-05-30 18:49:30",4,2,3
17886,713,p,looking,"2019-05-30 18:49:30",4,2,3
17889,561,b,walk,"2019-05-30 18:49:46",4,2,3
17890,709,j,walk,"2019-05-30 18:49:46",4,2,3
17899,709,j,kicking,"2019-05-30 18:50:24",4,2,3
17900,713,p,kicking,"2019-05-30 18:50:24",4,2,3
17901,712,r,waiting,"2019-05-30 18:50:32",4,1,3
17902,673,o,waiting,"2019-05-30 18:50:32",4,1,3
17915,664,w,ramming,"2019-05-30 18:51:25",4,1,3
17916,701,y,ramming,"2019-05-30 18:51:25",4,1,3
17921,712,r,"trip over","2019-05-30 18:51:48",4,2,3
17922,561,b,"trip over","2019-05-30 18:51:48",4,2,3
17923,655,s,flailing,"2019-05-30 18:51:56",4,1,3
17924,714,p,flailing,"2019-05-30 18:51:56",4,1,3
17925,664,w,waving,"2019-05-30 18:52:04",4,2,3
17926,701,y,waving,"2019-05-30 18:52:04",4,2,3
17934,664,w,slapping,"2019-05-30 18:52:42",4,2,3
17935,655,s,slapping,"2019-05-30 18:52:42",4,2,3
17936,561,b,clapping,"2019-05-30 18:52:49",4,2,3
17937,656,c,clapping,"2019-05-30 18:52:49",4,2,3
17942,656,c,"holding still","2019-05-30 18:53:12",4,2,3
17943,561,b,"holding still","2019-05-30 18:53:12",4,2,3
17944,716,g,trolling,"2019-05-30 18:53:20",4,1,3
17945,701,y,trolling,"2019-05-30 18:53:20",4,1,3
17946,664,w,"launch ball","2019-05-30 18:53:27",4,2,3
17947,714,p,"launch ball","2019-05-30 18:53:27",4,2,3
17948,656,c,moving,"2019-05-30 18:53:35",4,2,3
17949,561,b,moving,"2019-05-30 18:53:35",4,2,3
17950,655,s,nodding,"2019-05-30 18:53:42",4,1,3
17951,716,g,nodding,"2019-05-30 18:53:42",4,1,3
17956,561,b,"holding still","2019-05-30 18:54:06",4,1,3
17957,715,j,"holding still","2019-05-30 18:54:06",4,1,3
17958,664,w,touching,"2019-05-30 18:54:13",4,2,3
17959,656,c,touching,"2019-05-30 18:54:13",4,2,3
17966,712,r,"being mobile","2019-05-30 18:54:44",4,2,3
17967,656,c,"being mobile","2019-05-30 18:54:44",4,2,3
17968,701,y,sliding,"2019-05-30 18:54:51",4,1,3
17969,561,b,sliding,"2019-05-30 18:54:51",4,1,3
17970,716,g,twitching,"2019-05-30 18:54:59",4,2,3
17971,664,w,twitching,"2019-05-30 18:54:59",4,2,3
17972,717,p,wandering,"2019-05-30 18:55:06",4,1,3
17973,673,o,wandering,"2019-05-30 18:55:06",4,1,3
17976,701,y,slithering,"2019-05-30 18:55:22",4,1,3
17977,664,w,slithering,"2019-05-30 18:55:22",4,1,3
17978,656,c,sliding,"2019-05-30 18:55:30",4,2,3
17979,717,p,sliding,"2019-05-30 18:55:30",4,2,3
17980,673,o,waving,"2019-05-30 18:55:37",4,2,3
17981,655,s,waving,"2019-05-30 18:55:37",4,2,3
17982,715,j,walking,"2019-05-30 18:55:45",4,2,3
17983,664,w,walking,"2019-05-30 18:55:45",4,2,3
17984,717,p,pumping,"2019-05-30 18:55:53",4,2,3
17985,561,b,pumping,"2019-05-30 18:55:53",4,2,3
17988,656,c,"dodging the ball","2019-05-30 18:56:08",4,2,3
17989,712,r,"dodging the ball","2019-05-30 18:56:08",4,2,3
17994,701,y,"doing nothing","2019-05-30 18:56:31",4,1,3
17995,561,b,"doing nothing","2019-05-30 18:56:31",4,1,3
18004,718,p,"being lazy","2019-05-30 18:57:09",4,1,3
18005,656,c,"being lazy","2019-05-30 18:57:09",4,1,3
18006,655,s,rocking,"2019-05-30 18:57:17",4,1,3
18007,716,g,rocking,"2019-05-30 18:57:17",4,1,3
18008,715,j,fleeing,"2019-05-30 18:57:24",4,1,3
18009,664,w,fleeing,"2019-05-30 18:57:24",4,1,3
18014,715,j,reaching,"2019-05-30 18:57:48",4,1,3
18015,561,b,reaching,"2019-05-30 18:57:48",4,1,3
18016,712,r,walk,"2019-05-30 18:57:56",4,2,3
18017,664,w,walk,"2019-05-30 18:57:56",4,2,3
18018,656,c,thinking,"2019-05-30 18:58:03",4,1,3
18019,716,g,thinking,"2019-05-30 18:58:03",4,1,3
18022,664,w,waving,"2019-05-30 18:58:19",4,2,3
18023,712,r,waving,"2019-05-30 18:58:19",4,2,3
18024,561,b,nodding,"2019-05-30 18:58:26",4,2,3
18025,718,p,nodding,"2019-05-30 18:58:26",4,2,3
18026,673,o,blinking,"2019-05-30 18:58:34",4,2,3
18027,715,j,blinking,"2019-05-30 18:58:34",4,2,3
18030,712,r,holding,"2019-05-30 18:58:49",4,2,3
18031,655,s,holding,"2019-05-30 18:58:49",4,2,3
18034,673,o,"leaving screen","2019-05-30 18:59:04",4,2,3
18035,664,w,"leaving screen","2019-05-30 18:59:04",4,2,3
18036,712,r,waving,"2019-05-30 18:59:12",4,1,3
18037,655,s,waving,"2019-05-30 18:59:12",4,1,3
18038,715,j,standing,"2019-05-30 18:59:20",4,1,3
18039,718,p,standing,"2019-05-30 18:59:20",4,1,3
18040,716,g,sleeping,"2019-05-30 18:59:28",4,1,3
18041,656,c,sleeping,"2019-05-30 18:59:28",4,1,3
18056,656,c,bowing,"2019-05-30 19:00:29",4,1,3
18057,720,j,bowing,"2019-05-30 19:00:29",4,1,3
18060,719,r,dancing,"2019-05-30 19:00:44",4,1,3
18061,655,s,dancing,"2019-05-30 19:00:44",4,1,3
18062,561,b,"playing hockey","2019-05-30 19:00:52",4,1,3
18063,656,c,"playing hockey","2019-05-30 19:00:52",4,1,3
18064,664,w,"beeing cute","2019-05-30 19:01:00",4,1,3
18065,720,j,"beeing cute","2019-05-30 19:01:00",4,1,3
18066,716,g,"do yoga","2019-05-30 19:01:07",4,2,3
18067,718,p,"do yoga","2019-05-30 19:01:07",4,2,3
18068,561,b,batting,"2019-05-30 19:01:15",4,1,3
18069,719,r,batting,"2019-05-30 19:01:15",4,1,3
18070,664,w,holding,"2019-05-30 19:01:23",4,2,3
18071,673,o,holding,"2019-05-30 19:01:23",4,2,3
18077,655,s,pumping,"2019-05-30 19:01:53",4,2,3
18078,664,w,pumping,"2019-05-30 19:01:53",4,2,3
18079,673,o,jumping,"2019-05-30 19:02:00",4,2,3
18080,718,p,jumping,"2019-05-30 19:02:00",4,2,3
18081,561,b,diving,"2019-05-30 19:02:08",4,2,3
18082,720,j,diving,"2019-05-30 19:02:08",4,2,3
18083,716,g,running,"2019-05-30 19:02:16",4,1,3
18084,655,s,running,"2019-05-30 19:02:16",4,1,3
18085,673,o,running,"2019-05-30 19:02:24",4,1,3
18086,721,r,running,"2019-05-30 19:02:24",4,1,3
18093,656,c,walking,"2019-05-30 19:02:54",4,2,3
18094,561,b,walking,"2019-05-30 19:02:54",4,2,3
18100,701,y,run,"2019-05-30 19:03:24",4,1,3
18101,716,g,run,"2019-05-30 19:03:24",4,1,3
18102,656,c,rolling,"2019-05-30 19:03:32",4,1,3
18103,561,b,rolling,"2019-05-30 19:03:32",4,1,3
18104,722,p,slithering,"2019-05-30 19:03:40",4,1,3
18105,720,j,slithering,"2019-05-30 19:03:40",4,1,3
18106,716,g,looking,"2019-05-30 19:03:48",4,1,3
18107,701,y,looking,"2019-05-30 19:03:48",4,1,3
18115,720,j,scratching,"2019-05-30 19:04:25",4,1,3
18116,561,b,scratching,"2019-05-30 19:04:25",4,1,3
18117,664,w,rolling,"2019-05-30 19:04:33",4,2,3
18118,656,c,rolling,"2019-05-30 19:04:33",4,2,3
18121,701,y,clapping,"2019-05-30 19:04:48",4,2,3
18122,561,b,clapping,"2019-05-30 19:04:48",4,2,3
18129,664,w,flip,"2019-05-30 19:05:19",4,2,3
18130,656,c,flip,"2019-05-30 19:05:19",4,2,3
18137,656,c,blocking,"2019-05-30 19:05:50",4,2,3
18138,720,j,blocking,"2019-05-30 19:05:50",4,2,3
18139,722,p,rambling,"2019-05-30 19:05:58",4,1,3
18140,701,y,rambling,"2019-05-30 19:05:58",4,1,3
18141,561,b,sitting,"2019-05-30 19:06:05",4,2,3
18142,723,r,sitting,"2019-05-30 19:06:05",4,2,3
18145,724,g,run,"2019-05-30 19:06:20",4,1,3
18146,655,s,run,"2019-05-30 19:06:20",4,1,3
18149,720,j,falling,"2019-05-30 19:06:36",4,2,3
18150,722,p,falling,"2019-05-30 19:06:36",4,2,3
18157,664,w,moving,"2019-05-30 19:07:06",4,2,3
18158,655,s,moving,"2019-05-30 19:07:06",4,2,3
18159,722,p,twitching,"2019-05-30 19:07:14",4,2,3
18160,561,b,twitching,"2019-05-30 19:07:14",4,2,3
18161,725,g,flailing,"2019-05-30 19:07:22",4,1,3
18162,701,y,flailing,"2019-05-30 19:07:22",4,1,3
18163,723,r,"play ball","2019-05-30 19:07:29",4,2,3
18164,656,c,"play ball","2019-05-30 19:07:29",4,2,3
18171,701,y,flip,"2019-05-30 19:08:00",4,2,3
18172,723,r,flip,"2019-05-30 19:08:00",4,2,3
18173,725,g,"being interesting","2019-05-30 19:08:08",4,2,3
18174,722,p,"being interesting","2019-05-30 19:08:08",4,2,3
18175,656,c,jumping,"2019-05-30 19:08:16",4,2,3
18176,561,b,jumping,"2019-05-30 19:08:16",4,2,3
18183,656,c,diving,"2019-05-30 19:08:46",4,2,3
18184,664,w,diving,"2019-05-30 19:08:46",4,2,3
18185,726,y,diving,"2019-05-30 19:08:54",4,1,3
18186,722,p,diving,"2019-05-30 19:08:54",4,1,3
18187,720,j,stare,"2019-05-30 19:09:01",4,2,3
18188,723,r,stare,"2019-05-30 19:09:01",4,2,3
18189,673,o,falling,"2019-05-30 19:09:09",4,1,3
18190,725,g,falling,"2019-05-30 19:09:09",4,1,3
18191,561,b,holding,"2019-05-30 19:09:17",4,2,3
18192,655,s,holding,"2019-05-30 19:09:17",4,2,3
18193,722,p,pumping,"2019-05-30 19:09:24",4,1,3
18194,720,j,pumping,"2019-05-30 19:09:24",4,1,3
18198,561,b,stretching,"2019-05-30 19:09:47",4,1,3
18199,655,s,stretching,"2019-05-30 19:09:47",4,1,3
18206,656,c,"being large","2019-05-30 19:10:18",4,2,3
18207,725,g,"being large","2019-05-30 19:10:18",4,2,3
18208,664,w,walk,"2019-05-30 19:10:26",4,2,3
18209,673,o,walk,"2019-05-30 19:10:26",4,2,3
18210,722,p,run,"2019-05-30 19:10:33",4,1,3
18211,727,y,run,"2019-05-30 19:10:33",4,1,3
18212,656,c,scratching,"2019-05-30 19:10:40",4,1,3
18213,728,j,scratching,"2019-05-30 19:10:40",4,1,3
18216,725,g,moving,"2019-05-30 19:10:56",4,1,3
18217,655,s,moving,"2019-05-30 19:10:56",4,1,3
18218,673,o,waiting,"2019-05-30 19:11:04",4,2,3
18219,728,j,waiting,"2019-05-30 19:11:04",4,2,3
18220,664,w,pivoting,"2019-05-30 19:11:12",4,2,3
18221,561,b,pivoting,"2019-05-30 19:11:12",4,2,3
18222,723,r,walking,"2019-05-30 19:11:19",4,1,3
18223,656,c,walking,"2019-05-30 19:11:19",4,1,3
18224,655,s,walking,"2019-05-30 19:11:26",4,2,3
18225,673,o,walking,"2019-05-30 19:11:26",4,2,3
18226,664,w,shaking,"2019-05-30 19:11:34",4,2,3
18227,722,p,shaking,"2019-05-30 19:11:34",4,2,3
18228,656,c,running,"2019-05-30 19:11:42",4,2,3
18229,725,g,running,"2019-05-30 19:11:42",4,2,3
18230,673,o,sliding,"2019-05-30 19:11:50",4,2,3
18231,655,s,sliding,"2019-05-30 19:11:50",4,2,3
18232,728,j,punching,"2019-05-30 19:11:57",4,1,3
18233,723,r,punching,"2019-05-30 19:11:57",4,1,3
18234,664,w,walk,"2019-05-30 19:12:05",4,2,3
18235,727,y,walk,"2019-05-30 19:12:05",4,2,3
18236,561,b,"leaving screen","2019-05-30 19:12:13",4,2,3
18237,656,c,"leaving screen","2019-05-30 19:12:13",4,2,3
18241,561,b,looking,"2019-05-30 19:12:36",4,1,3
18242,655,s,looking,"2019-05-30 19:12:36",4,1,3
18243,673,o,touching,"2019-05-30 19:12:44",4,2,3
18244,728,j,touching,"2019-05-30 19:12:44",4,2,3
18245,727,y,nodding,"2019-05-30 19:12:51",4,2,3
18246,725,g,nodding,"2019-05-30 19:12:51",4,2,3
18249,664,w,waiting,"2019-05-30 19:13:07",4,2,3
18250,673,o,waiting,"2019-05-30 19:13:07",4,2,3
18256,655,s,Vibrating,"2019-05-30 19:13:37",4,1,3
18257,664,w,Vibrating,"2019-05-30 19:13:37",4,1,3
18258,722,p,run,"2019-05-30 19:13:45",4,2,3
18259,727,y,run,"2019-05-30 19:13:45",4,2,3
18260,561,b,stare,"2019-05-30 19:13:53",4,1,3
18261,730,g,stare,"2019-05-30 19:13:53",4,1,3
18262,728,j,jump,"2019-05-30 19:14:01",4,2,3
18263,673,o,jump,"2019-05-30 19:14:01",4,2,3
18266,729,r,"being large","2019-05-30 19:14:16",4,1,3
18267,722,p,"being large","2019-05-30 19:14:16",4,1,3
18268,664,w,punching,"2019-05-30 19:14:23",4,2,3
18269,727,y,punching,"2019-05-30 19:14:23",4,2,3
18270,655,s,standing,"2019-05-30 19:14:31",4,2,3
18271,561,b,standing,"2019-05-30 19:14:31",4,2,3
18272,673,o,walking,"2019-05-30 19:14:39",4,2,3
18273,722,p,walking,"2019-05-30 19:14:39",4,2,3
18276,561,b,standing,"2019-05-30 19:14:54",4,1,3
18277,729,r,standing,"2019-05-30 19:14:54",4,1,3
18280,730,g,sliding,"2019-05-30 19:15:09",4,2,3
18281,664,w,sliding,"2019-05-30 19:15:09",4,2,3
18282,656,c,dance,"2019-05-30 19:15:17",4,2,3
18283,727,y,dance,"2019-05-30 19:15:17",4,2,3
18284,655,s,flying,"2019-05-30 19:15:25",4,2,3
18285,561,b,flying,"2019-05-30 19:15:25",4,2,3
18289,655,s,dance,"2019-05-30 19:15:48",4,2,3
18290,664,w,dance,"2019-05-30 19:15:48",4,2,3
18291,561,b,walking,"2019-05-30 19:15:55",4,2,3
18292,728,j,walking,"2019-05-30 19:15:55",4,2,3
18295,731,g,arriving,"2019-05-30 19:16:11",4,2,3
18296,664,w,arriving,"2019-05-30 19:16:11",4,2,3
18301,656,c,"moving from screen","2019-05-30 19:16:34",4,1,3
18302,673,o,"moving from screen","2019-05-30 19:16:34",4,1,3
18303,729,r,moving,"2019-05-30 19:16:41",4,2,3
18304,722,p,moving,"2019-05-30 19:16:41",4,2,3
18305,655,s,"being lazy","2019-05-30 19:16:49",4,1,3
18306,732,j,"being lazy","2019-05-30 19:16:49",4,1,3
18307,673,o,batting,"2019-05-30 19:16:57",4,1,3
18308,727,y,batting,"2019-05-30 19:16:57",4,1,3
18311,731,g,"being large","2019-05-30 19:17:12",4,1,3
